Month,Day,Hour,Temp,RH,Solar,Wind,Week,Holiday,Semester,PreElec,Elec
6,16,17,33.37370302,46.8929,467.9107,2.259161344,1,0,0,25.25,23.62
6,16,18,32.58341202,49.3636,180.8727,1.950703744,1,0,0,23.62,22
6,16,19,31.47928481,52.1636,91.5273,1.54429968,1,0,0,22,20.12
6,16,20,30.41438296,57.9434,28.2075,1.973726304,1,0,0,20.12,21.12
6,16,21,29.19678,64.2679,0,1.50876,1,0,0,21.12,19.88
6,16,22,28.17200914,67.9444,0,1.688827712,1,0,0,19.88,19.62
6,16,23,27.17089572,72.5741,0,1.026537952,1,0,0,19.62,19.37
6,17,0,26.15744243,76.6111,0,1.490118432,1,0,0,19.37,20.75
6,17,1,25.54749919,78.8545,0,1.04853232,1,0,0,20.75,18.75
6,17,2,25.04168651,80.3929,0,1.476841344,1,0,0,18.75,18
6,17,3,24.442283,81.5926,0,1.423911808,1,0,0,18,20.5
6,17,4,24.00090881,82.4545,0,1.593071744,1,0,0,20.5,20.88
6,17,5,23.50591921,84.5636,0,1.568708064,1,0,0,20.88,21.12
6,17,6,23.13182818,86.9057,8.0755,1.273661664,1,0,0,21.12,19.75
6,17,7,24.36511572,86.037,103.3889,1.432182048,1,0,0,19.75,21.5
6,17,8,26.13789086,82.3333,299.2222,2.144137952,1,0,0,21.5,26.88
6,17,9,28.068912,77.5455,501.8909,1.877568,1,0,0,26.88,28
6,17,10,30.34283279,70.1273,687.2727,2.308335744,1,0,0,28,27.5
6,17,11,32.09551744,61.6923,814.5385,2.733828416,1,0,0,27.5,26.62
6,17,12,33.07569029,56.9259,826.5556,3.402466144,1,0,0,26.62,27
6,17,13,30.92806849,57.6071,134.2679,2.666280672,1,0,0,27,18.88
6,17,14,24.1069784,75.6,11.9455,2.446515808,1,0,0,18.88,19.13
6,17,15,22.83001514,80.1296,34.0556,1.655702048,1,0,0,19.13,19.25
6,17,16,22.93735151,79.8929,77.625,2.195279328,1,0,0,19.25,18
6,17,17,23.32509919,80.2727,127.1455,1.58498032,1,0,0,18,17.62
6,17,18,24.13361942,76.6481,158.0185,2.384198432,1,0,0,17.62,17.38
6,17,19,24.15768802,74.75,70.8571,1.388997984,1,0,0,17.38,16.87
6,17,20,24.08273202,76.8727,14.4364,0.983488,1,0,0,16.87,16.87
6,17,21,23.74331598,80.2182,0.1818,0.885943872,1,0,0,16.87,17
6,17,22,23.394877,82.7963,0,0.976871808,1,0,0,17,19.13
6,17,23,23.35443487,84.6154,0,0.618971584,1,0,0,19.13,19.88
6,18,0,23.30742,85.1667,0,0.521561568,0,0,0,19.88,17.13
6,18,1,23.38873762,84.3636,0,1.63370768,0,0,0,17.13,16.62
6,18,2,23.66753214,81.3148,0,3.402466144,0,0,0,16.62,17.13
6,18,3,23.70868543,79.2407,0,3.957153376,0,0,0,17.13,17.75
6,18,4,23.5190536,79.1636,0,4.876804064,0,0,0,17.75,16.5
6,18,5,23.06167256,76.7885,0,4.874434752,0,0,0,16.5,15.12
6,18,6,22.967115,75.9464,3.6607,4.534282016,0,0,0,15.12,15.38
6,18,7,22.48817113,72.9623,37.9245,5.035547968,0,0,0,15.38,15
6,18,8,22.23713438,72.2727,108.8,5.185664,0,0,0,15,15.63
6,18,9,22.442123,73.0185,169.2037,4.619398432,0,0,0,15.63,15.63
6,18,10,22.81697521,72.1091,268.3091,4.771123808,0,0,0,15.63,15.63
6,18,11,22.7208953,71.9245,309.1132,5.052401376,0,0,0,15.63,15.87
6,18,12,23.481045,69.7321,407.6607,4.390558656,0,0,0,15.87,18.37
6,18,13,24.48175838,65.2727,532.3273,4.990575744,0,0,0,18.37,17.5
6,18,14,25.17676398,63.4364,374.9818,4.17781232,0,0,0,17.5,17
6,18,15,25.60730953,62.1053,460.8246,4.635089536,0,0,0,17,16.5
6,18,16,26.42083572,60.2037,537.1481,4.197213856,0,0,0,16.5,16.75
6,18,17,26.70339166,60.0566,387.566,3.888398624,0,0,0,16.75,15.5
6,18,18,26.66057156,59.4444,212.3519,4.296546144,0,0,0,15.5,17
6,18,19,26.19199519,60.6727,76.9455,3.795771936,0,0,0,17,15.75
6,18,20,25.5747736,62.0727,14.2727,3.267460064,0,0,0,15.75,15.63
6,18,21,25.26911581,63.5769,0,3.292628416,0,0,0,15.63,15.75
6,18,22,24.98522644,64.8679,0,3.424505216,0,0,0,15.75,17.25
6,18,23,24.42854302,67.1429,0,2.698199328,0,0,0,17.25,17.25
6,19,0,24.035256,69.0909,0,2.34897168,0,0,0,17.25,16.75
6,19,1,23.676944,68.3962,0,2.673790944,0,0,0,16.75,15
6,19,2,23.34710651,65.4286,0,3.272958656,0,0,0,15,14.5
6,19,3,22.82384243,64.7593,0,3.427321568,0,0,0,14.5,14.63
6,19,4,22.49325487,61.9423,0,3.455976832,0,0,0,14.63,14.87
6,19,5,21.81184481,63.8545,0,2.61719568,0,0,0,14.87,14.5
6,19,6,21.08296428,68.4259,6.963,2.632573856,0,0,0,14.5,14.63
6,19,7,20.64671272,72.5185,111.6111,3.58459024,0,0,0,14.63,18.5
6,19,8,21.15623681,69.8909,290.6,3.088644064,0,0,0,18.5,18.88
6,19,9,22.36091651,69.1071,477.4643,3.680077984,0,0,0,18.88,19.25
6,19,10,23.41172834,63.5094,705.4528,3.441358624,0,0,0,19.25,17.13
6,19,11,24.35809849,53.9107,740.0357,3.879681344,0,0,0,17.13,17.5
6,19,12,24.96058002,49.4364,640.6545,3.19432432,0,0,0,17.5,14.75
6,19,13,26.14200786,43.1852,1049.9815,3.394195904,0,0,0,14.75,14.75
6,19,14,27.03508486,38.6296,993.8519,3.452132288,0,0,0,14.75,14.37
6,19,15,27.74329151,36.6429,927.8929,3.384718656,0,0,0,14.37,14.5
6,19,16,28.28407921,34.6182,755.7455,3.356868064,0,0,0,14.5,15.63
6,19,17,28.17200914,36.3704,588.5926,3.212071808,0,0,0,15.63,15.12
6,19,18,27.77596079,37.7273,345.4182,2.560332192,0,0,0,15.12,15.5
6,19,19,27.47704243,38.0755,128.5849,2.167741664,0,0,0,15.5,13.5
6,19,20,26.82185113,39.2264,19.8302,2.597883552,0,0,0,13.5,13.25
6,19,21,25.86580243,40.7547,0,1.847213984,0,0,0,13.25,13.25
6,19,22,25.16464079,42.6727,0,1.31675632,0,0,0,13.25,12.37
6,19,23,24.40215757,47.537,0,1.192121568,0,0,0,12.37,12
6,20,0,24.36777704,49.8679,0,1.256763552,1,0,0,12,15.38
6,20,1,23.82615038,52.7273,0,0.983488,1,0,0,15.38,14.12
6,20,2,23.12104398,55.8364,0,0.755899936,1,0,0,14.12,14.5
6,20,3,22.6735304,57.6727,0,0.967215744,1,0,0,14.5,13.88
6,20,4,22.01084962,59.8727,0,1.649979936,1,0,0,13.88,14.37
6,20,5,21.43882052,63.3774,0,1.847213984,1,0,0,14.37,13.5
6,20,6,20.58026296,68.5094,8.0755,1.02059232,1,0,0,13.5,14.12
6,20,7,20.42921198,70.7857,118.7679,0.606677984,1,0,0,14.12,20.25
6,20,8,21.6290024,67.9273,334.2364,0.975351872,1,0,0,20.25,23.25
6,20,9,23.2634776,63.6364,534.9091,1.064759872,1,0,0,23.25,28.25
6,20,10,24.92894971,54.1481,709.3148,0.935475904,1,0,0,28.25,22.5
6,20,11,26.1849224,45.4727,854.4,1.381755936,1,0,0,22.5,21
6,20,12,27.12540319,43.3091,862.5636,1.58498032,1,0,0,21,20.63
6,20,13,27.80201287,41.6604,952.2453,1.737555072,1,0,0,20.63,20
6,20,14,28.42889635,40.0755,639.4528,1.889369856,1,0,0,20,19.75
6,20,15,28.839757,38.1667,696.5556,1.597765664,1,0,0,19.75,19.13
6,20,16,30.00037762,36.1636,754.3273,2.064520128,1,0,0,19.13,17.13
6,20,17,29.4185144,37.4,298.2,1.63370768,1,0,0,17.13,16.38
6,20,18,29.79935598,36.3091,380.5818,1.641843808,1,0,0,16.38,18
6,20,19,29.35317029,37.2037,145.3519,2.765031808,1,0,0,18,16.87
6,20,20,28.50935279,40.1091,24.0182,1.78816,1,0,0,16.87,14.63
6,20,21,27.16480079,45.6,0,1.552435808,1,0,0,14.63,15.87
6,20,22,26.049256,49.0755,0,1.231461088,1,0,0,15.87,16
6,20,23,25.12726002,52.2,0,1.747524064,1,0,0,16,15
6,21,0,24.33426881,54.4545,0,1.568708064,1,0,0,15,14.37
6,21,1,23.49159029,57.5556,0,1.365975424,1,0,0,14.37,15.75
6,21,2,22.73919121,60.8,0,0.902216128,1,0,0,15.75,15.38
6,21,3,21.84556417,64.4717,0,1.172407104,1,0,0,15.38,14.87
6,21,4,21.63405281,65.9273,0,0.86971632,1,0,0,14.87,14
6,21,5,21.5411176,67.0545,0,0.95912432,1,0,0,14,14.63
6,21,6,21.4188856,68.3636,6.2182,1.105395808,1,0,0,14.63,13.75
6,21,7,21.49969762,69.6182,119.8182,0.991624128,1,0,0,13.75,18.62
6,21,8,23.21173457,65.8148,320.037,1.092744576,1,0,0,18.62,18.62
6,21,9,25.46668162,60.8,523.7455,1.438664128,1,0,0,18.62,23.87
6,21,10,27.56483279,54.9091,701.5091,2.12142832,1,0,0,23.87,24.38
6,21,11,28.85483598,49.5818,813.9636,2.056384,1,0,0,24.38,23.5
6,21,12,29.95087921,45.1455,898.3455,2.056384,1,0,0,23.5,27.37
6,21,13,31.01662002,39.1091,855.2727,1.76379632,1,0,0,27.37,25.25
6,21,14,31.48938562,38.1273,857.0909,1.950703744,1,0,0,25.25,26.25
6,21,15,32.2631864,35.3273,897,2.535923808,1,0,0,26.25,24
6,21,16,32.46825281,34.6182,735.6182,2.308335744,1,0,0,24,22.63
6,21,17,32.83596,34.9091,587.6909,2.38965232,1,0,0,22.63,21.5
6,21,18,32.52042365,35.9057,346.7925,2.960567104,1,0,0,21.5,21.75
6,21,19,31.73384962,39.3273,144.1818,2.950464,1,0,0,21.75,24
6,21,20,30.63207815,44.463,16.5926,2.260055424,1,0,0,24,20
6,21,21,29.6407544,47.5636,0,1.536208256,1,0,0,20,20.5
6,21,22,28.62060058,50.3519,0,2.061346144,1,0,0,20.5,19.88
6,21,23,27.86830151,52.9643,0,1.9558,1,0,0,19.88,18.13
6,22,0,27.18118543,56.3333,0,1.763304576,1,0,0,18.13,17
6,22,1,26.38897762,58.6,0,1.983248256,1,0,0,17,15.25
6,22,2,25.31010798,61.9636,0,2.373380064,1,0,0,15.25,16.87
6,22,3,24.70008696,64.1509,0,1.999028768,1,0,0,16.87,16.62
6,22,4,24.16051602,66.6727,0,1.430528,1,0,0,16.62,16
6,22,5,23.783797,68.3519,0,1.150725664,1,0,0,16,15.12
6,22,6,23.12118844,70.7222,10.3148,1.870951808,1,0,0,15.12,15.87
6,22,7,23.20761757,70.0185,92.7778,1.895762528,1,0,0,15.87,18.13
6,22,8,24.60018452,64.3214,296.125,2.227197984,1,0,0,18.13,19.62
6,22,9,26.32533919,58.8,461.8182,2.340880256,1,0,0,19.62,22
6,22,10,27.62669329,54.1481,408.6111,1.730223616,1,0,0,22,23.12
6,22,11,28.55475086,51.7593,438.7593,3.096154336,1,0,0,23.12,22.25
6,22,12,29.47972486,49.7778,849.6296,3.162405664,1,0,0,22.25,22.12
6,22,13,30.424656,48.9455,924.9636,3.28373232,1,0,0,22.12,23.75
6,22,14,31.33286198,48.0893,898.1964,2.394837984,1,0,0,23.75,25.88
6,22,15,32.02276162,46.1636,731.3273,2.340880256,1,0,0,25.88,23
6,22,16,32.77131038,43.9636,735.5091,2.779784128,1,0,0,23,23.12
6,22,17,32.67324698,44.4464,525.2679,3.225080672,1,0,0,23.12,22.75
6,22,18,32.69397086,44.7593,359.037,3.063073376,1,0,0,22.75,22.87
6,22,19,32.06943757,46.1111,146.2778,3.493528192,1,0,0,22.87,19.88
6,22,20,31.00545802,47.4286,18.6786,2.45872,1,0,0,19.88,19.25
6,22,21,29.8084456,50.9455,0,1.877568,1,0,0,19.25,18.88
6,22,22,28.77493514,53.8148,0,1.937158432,1,0,0,18.88,18.88
6,22,23,27.85475598,56.5091,0,2.21083632,1,0,0,18.88,17.38
6,23,0,26.922937,59.8148,0,2.433864576,1,0,0,17.38,16.62
6,23,1,25.96298243,62.4815,0,2.102742048,1,0,0,16.62,16
6,23,2,24.8858296,65.7455,0,2.023884192,1,0,0,16,16.12
6,23,3,24.24165029,66.7593,0,1.506703616,1,0,0,16.12,16.12
6,23,4,23.73132058,67.963,0,1.56464,1,0,0,16.12,16
6,23,5,23.39884398,68.4182,0,1.235439744,1,0,0,16,16.12
6,23,6,23.18395457,69,6.5926,1.440452288,1,0,0,16.12,15.5
6,23,7,23.3301496,69.5091,108.7455,1.528072128,1,0,0,15.5,20.75
6,23,8,24.65348879,67.2727,316.3455,1.67438832,1,0,0,20.75,26.13
6,23,9,26.8077,62.7778,515.4074,2.740176384,1,0,0,26.13,27.63
6,23,10,28.457832,61.7636,709.0182,3.12928,1,0,0,27.63,24.38
6,23,11,29.66798992,58.6792,863.6981,2.867806304,1,0,0,24.38,25.88
6,23,12,30.42566719,53.9636,663.0727,3.316232128,1,0,0,25.88,26.75
6,23,13,31.43152543,50.0926,731.6111,2.44217952,1,0,0,26.75,25.88
6,23,14,32.080344,48.8364,695.9818,3.950224256,1,0,0,25.88,27
6,23,15,32.54993156,47.5741,748.1481,3.849506144,1,0,0,27,27.37
6,23,16,33.25922719,45.7091,758.4909,3.592592256,1,0,0,27.37,24.62
6,23,17,33.37034719,44.9273,455.1636,3.535684064,1,0,0,24.62,24.87
6,23,18,32.98586644,45.5472,290.0566,3.593173408,1,0,0,24.87,25.62
6,23,19,32.177624,48.6038,119.2075,3.9305992,1,0,0,25.62,24.75
6,23,20,31.16512079,52.4545,21.0727,2.519696256,1,0,0,24.75,22.5
6,23,21,29.91748765,56.8113,0,2.48822464,1,0,0,22.5,21
6,23,22,28.97454,59.7593,0,2.765031808,1,0,0,21,18.62
6,23,23,28.1248887,62.0755,0,3.247387968,1,0,0,18.62,17.87
6,24,0,27.32238562,64,0,3.340595808,1,0,0,17.87,18.88
6,24,1,26.68320671,64.8889,0,2.872634336,1,0,0,18.88,18.5
6,24,2,26.07513029,66.7593,0,2.582907712,1,0,0,18.5,17
6,24,3,25.561717,68.7037,0,1.862681568,1,0,0,17,17.75
6,24,4,25.18205329,70.5741,0,1.962013856,1,0,0,17.75,16.38
6,24,5,24.81612402,72.0545,0,1.739387936,1,0,0,16.38,17
6,24,6,24.43831602,73.1818,5.8,1.519936,1,0,0,17,16.5
6,24,7,24.5181224,73,71.1273,1.45489168,1,0,0,16.5,17.38
6,24,8,25.50413461,70.283,245.9057,1.619447104,1,0,0,17.38,20.12
6,24,9,26.71939849,66.875,461.7321,2.554520672,1,0,0,20.12,21.25
6,24,10,27.62065948,63.5849,471.9811,3.070226016,1,0,0,21.25,23
6,24,11,29.85754952,56.8929,822.5179,2.794,1,0,0,23,24.75
6,24,12,32.12681438,51.1091,899.4727,3.803908064,1,0,0,24.75,22.38
6,24,13,33.44308079,44.5091,894.2545,2.901691936,1,0,0,22.38,22.75
6,24,14,33.52943214,44.8148,792.3148,2.624303616,1,0,0,22.75,24.38
6,24,15,34.19364638,43.3636,782.1818,2.397743744,1,0,0,24.38,24.62
6,24,16,34.07610365,43.8491,684.2075,2.640084128,1,0,0,24.62,24
6,24,17,33.80573202,45.0909,387.2182,2.088883808,1,0,0,24,21.75
6,24,18,33.66009815,44.9815,327.5,2.351117472,1,0,0,21.75,20.37
6,24,19,33.31680402,47.1636,159.9818,2.194564064,1,0,0,20.37,19.13
6,24,20,32.6661353,49.6604,16.6038,1.003738912,1,0,0,19.13,19.62
6,24,21,31.97974151,52.125,0,0.72644,1,0,0,19.62,19.75
6,24,22,31.34576302,54.625,0,0.303361344,1,0,0,19.75,19.25
6,24,23,30.87039166,57.0755,0,0.261473696,1,0,0,19.25,19.62
6,25,0,30.32484802,58.3571,0,0.886077984,0,0,0,19.62,19
6,25,1,29.44779452,59.9821,0,1.772200672,0,0,0,19,18.25
6,25,2,28.80331519,61.5091,0,0.902216128,0,0,0,18.25,18
6,25,3,28.32044879,62.6909,0,0.170679872,0,0,0,18,17.38
6,25,4,27.09206719,71.3273,0,0.967215744,0,0,0,17.38,17.5
6,25,5,26.16361514,76.2593,0,0.66228976,0,0,0,17.5,16.12
6,25,6,25.73559757,79.1296,7.3704,0.314582048,0,0,0,16.12,17
6,25,7,25.91565086,78.0185,105.9074,0.736766624,0,0,0,17,20.5
6,25,8,27.46482479,70.9636,304.1818,0.934715936,0,0,0,20.5,24.5
6,25,9,29.49618728,61.6296,496.5,1.192121568,0,0,0,24.5,26.37
6,25,10,30.79842479,59.1636,670.8182,2.324608,0,0,0,26.37,24
6,25,11,31.98841998,55.9091,802.7273,2.324608,0,0,0,24,23.75
6,25,12,33.25632696,49.283,895.8679,2.344858912,0,0,0,23.75,24.75
6,25,13,34.29801029,43.3704,925.5,2.640844096,0,0,0,24.75,26.37
6,25,14,35.05432079,39.2182,912.7091,2.56846832,0,0,0,26.37,23.75
6,25,15,35.19626548,40.0357,761.6607,2.243202016,0,0,0,23.75,25.5
6,25,16,35.62527757,38.1667,651.9815,1.746764096,0,0,0,25.5,23.38
6,25,17,35.92610719,35.3273,548.5273,2.25956368,0,0,0,23.38,20.63
6,25,18,35.54296543,34.0185,269.6852,2.24347024,0,0,0,20.63,21.63
6,25,19,35.13917202,32.3091,132.9636,1.593071744,0,0,0,21.63,18.62
6,25,20,34.18758479,37.5091,18.6545,0.877807744,0,0,0,18.62,20.25
6,25,21,33.137423,42.6296,0,0.736766624,0,0,0,20.25,20.5
6,25,22,31.8975016,47.2,0,0.983488,0,0,0,20.5,18
6,25,23,31.75871272,40.0556,0,2.367657952,0,0,0,18,19
6,26,0,30.90708348,41.566,0,2.083385216,0,0,0,19,18.25
6,26,1,30.01755121,47,0,2.275835936,0,0,0,18.25,17.62
6,26,2,28.79551457,51.5926,0,4.379337952,0,0,0,17.62,18.5
6,26,3,27.41268728,58.8519,0,3.824695424,0,0,0,18.5,17.13
6,26,4,26.54121757,65.463,0,3.857776384,0,0,0,17.13,17.25
6,26,5,25.84671757,70.5185,0,3.187216384,0,0,0,17.25,16.12
6,26,6,25.17916417,74.1887,7.6792,3.112426592,0,0,0,16.12,15.25
6,26,7,24.84972671,76.0556,91.0926,3.59286048,0,0,0,15.25,18.37
6,26,8,25.57097329,75.0741,302.7778,3.841235904,0,0,0,18.37,23.75
6,26,9,26.8941847,71,470.2642,3.77033536,0,0,0,23.75,22.25
6,26,10,27.9850664,66.6182,659.1818,3.925815872,0,0,0,22.25,22.75
6,26,11,29.192663,62.0926,780.6852,3.021677472,0,0,0,22.75,22.12
6,26,12,29.97858698,59.9464,722.8571,3.0734,0,0,0,22.12,20.88
6,26,13,30.91811214,56.1481,605.9259,2.094471808,0,0,0,20.88,21
6,26,14,26.82210671,68.6296,98.2963,2.69051024,0,0,0,21,17.75
6,26,15,23.38767086,82.6296,276.963,2.533241568,0,0,0,17.75,18.25
6,26,16,26.19058952,72.5357,513.5,1.301199328,0,0,0,18.25,17
6,26,17,26.41019598,73.1455,348.4364,1.747524064,0,0,0,17,18.13
6,26,18,26.422897,74.7037,156.7407,2.086201568,0,0,0,18.13,17.62
6,26,19,26.00410238,77.0182,105.8545,2.12142832,0,0,0,17.62,18
6,26,20,25.29420671,83.3333,21.6111,2.425594336,0,0,0,18,18.5
6,26,21,24.16757214,85.7407,0,3.005092288,0,0,0,18.5,18.13
6,26,22,23.50816939,87.566,0,1.577291232,0,0,0,18.13,18.62
6,26,23,23.37055838,87.9273,0,0.845307936,0,0,0,18.62,16.5
6,27,0,23.59859329,86.4815,0,0.45531024,1,0,0,16.5,15.87
6,27,1,23.62767895,85.3962,0,0.531396448,1,0,0,15.87,15.63
6,27,2,23.69428428,84.6852,0,0.90235024,1,0,0,15.63,15.5
6,27,3,23.76733457,84.2593,0,0.703685664,1,0,0,15.5,15.38
6,27,4,23.64798058,85.1111,0,0.480165664,1,0,0,15.38,18.25
6,27,5,23.73984348,84.2075,0,0.0927608,1,0,0,18.25,16.38
6,27,6,24.00611478,81.6981,5.4528,0.134961376,1,0,0,16.38,16.5
6,27,7,23.8857496,83.6182,100.5273,1.804432256,1,0,0,16.5,17.5
6,27,8,23.09409182,87.3019,288.3019,2.758147392,1,0,0,17.5,21.87
6,27,9,24.868656,80.4909,470.4364,1.999475808,1,0,0,21.87,26
6,27,10,27.091056,71.2,626.8727,2.056384,1,0,0,26,22.25
6,27,11,28.46523815,66.3148,788.7222,2.301406624,1,0,0,22.25,22.25
6,27,12,29.91806548,58.5714,885.2143,2.06756,1,0,0,22.25,23.25
6,27,13,31.16713762,54.6182,915.2364,2.381516192,1,0,0,23.25,25
6,27,14,32.12681438,51.4545,904.2364,2.511560128,1,0,0,25,26
6,27,15,33.15388543,46.7037,845.1296,2.847823616,1,0,0,26,24.13
6,27,16,33.53868844,45.2778,745.463,2.963696384,1,0,0,24.13,24.75
6,27,17,33.98352402,43.6545,563.1636,3.056144256,1,0,0,24.75,23.62
6,27,18,33.81573838,43.3654,347.7692,3.473143168,1,0,0,23.62,21.5
6,27,19,33.21174562,45.2364,131.3091,2.487151744,1,0,0,21.5,19.37
6,27,20,31.52373281,50.7273,10.5636,2.52778768,1,0,0,19.37,20.12
6,27,21,26.53461704,70.3396,0,2.614781664,1,0,0,20.12,19.25
6,27,22,25.27456069,78.566,0,1.509832896,1,0,0,19.25,18.25
6,27,23,25.93211329,75.4815,0,2.417324096,1,0,0,18.25,17
6,28,0,25.26666562,78.8545,0,1.34112,1,0,0,17,15.63
6,28,1,24.85653281,79.8364,0,1.105395808,1,0,0,15.63,16.25
6,28,2,24.43919942,82.4259,0,0.579497952,1,0,0,16.25,16
6,28,3,23.88777198,86.8364,0,0.86971632,1,0,0,16,15.5
6,28,4,23.51865356,87.9623,0,0.978436448,1,0,0,15.5,15.25
6,28,5,23.34530081,88.8182,0,0.950988192,1,0,0,15.25,14.37
6,28,6,23.29301329,88.5185,5.3333,0.645704576,1,0,0,14.37,15.38
6,28,7,23.99484721,86.2909,127.3091,0.463312256,1,0,0,15.38,19.37
6,28,8,24.768648,82.3636,254.7091,1.487436192,1,0,0,19.37,23.87
6,28,9,25.72322992,75.9434,443.3962,1.273661664,1,0,0,23.87,25.25
6,28,10,27.34764319,70.3273,670.5636,1.373619808,1,0,0,25.25,22.5
6,28,11,28.74270479,67,734.1636,1.324847744,1,0,0,22.5,22.63
6,28,12,29.39932398,64.1273,407,1.67438832,1,0,0,22.63,21.63
6,28,13,30.12766002,61.0182,739.9091,1.90193168,1,0,0,21.63,22.25
6,28,14,28.99305815,66.1111,366.7407,2.69051024,1,0,0,22.25,21.25
6,28,15,23.88874428,86.7037,120.6852,3.55977952,1,0,0,21.25,18
6,28,16,23.56956319,87.5091,221.8545,2.007611936,1,0,0,18,16.12
6,28,17,24.84066487,83.3654,324.6346,1.487257376,1,0,0,16.12,16.12
6,28,18,25.85459598,77.8909,317.6909,1.90193168,1,0,0,16.12,15.5
6,28,19,26.15786468,75.8235,103.7451,1.849538592,1,0,0,15.5,18.5
6,28,20,25.86772481,75.1273,15.4727,1.641843808,1,0,0,18.5,17.75
6,28,21,25.26270419,78.8269,0,0.89408,1,0,0,17.75,17
6,28,22,24.85417151,77.7679,0,0.981878656,1,0,0,17,16
6,28,23,24.45154486,80.6481,0,0.45531024,1,0,0,16,15.75
6,29,0,24.02717202,83.4909,0,0.365768128,1,0,0,15.75,15.63
6,29,1,23.79099757,84.3148,0,0.182124096,1,0,0,15.63,16.5
6,29,2,23.20387838,87.1818,0,0.552720256,1,0,0,16.5,16.12
6,29,3,22.81869757,87.8148,0,0.347707712,1,0,0,16.12,16.25
6,29,4,22.66949119,87.6545,0,0.235724192,1,0,0,16.25,16
6,29,5,22.13914321,89.2182,0,0.341359744,1,0,0,16,15.38
6,29,6,22.08358321,89.6909,10.4545,0.308859936,1,0,0,15.38,15.5
6,29,7,22.88537513,86.5,106.0385,0.42982896,1,0,0,15.5,15.63
6,29,8,24.28964302,77.5179,297.1964,0.925998656,1,0,0,15.63,22.87
6,29,9,26.13377942,68.5185,517.5741,0.918935424,1,0,0,22.87,22.87
6,29,10,28.06790081,61.5818,685.0182,1.040396192,1,0,0,22.87,20.75
6,29,11,29.66694539,54.3396,808.8113,1.239910144,1,0,0,20.75,21.37
6,29,12,31.00248,47.1455,824.2727,2.064520128,1,0,0,21.37,24
6,29,13,31.89144,42.5179,753.1607,1.405002016,1,0,0,24,25.88
6,29,14,32.28241572,41.6111,749.8519,1.837826144,1,0,0,25.88,27.25
6,29,15,32.53795838,41.0727,614.6909,1.893840256,1,0,0,27.25,25.37
6,29,16,33.336,36.3636,678.3273,2.869192128,1,0,0,25.37,23.87
6,29,17,33.48146719,37.3455,555.7818,2.422152128,1,0,0,23.87,23.87
6,29,18,33.35584048,36.9107,358.6964,2.059557984,1,0,0,23.87,18.88
6,29,19,32.77319942,38.1296,153.4259,2.25174048,1,0,0,18.88,21.75
6,29,20,31.79446002,41.6727,18.3455,1.430528,1,0,0,21.75,21.37
6,29,21,30.73935895,46.9057,0,0.657908768,1,0,0,21.37,18
6,29,22,29.80595651,53.5179,0,1.077679328,1,0,0,18,19.37
6,29,23,27.97799362,69.7818,0,2.47906032,1,0,0,19.37,18.37
6,30,0,26.93346562,66.2545,0,2.414016,1,0,0,18.37,19.62
6,30,1,26.15618122,69.5849,0,1.526686304,1,0,0,19.62,17.13
6,30,2,25.21515038,69.8727,0,1.243575872,1,0,0,17.13,16.38
6,30,3,24.70733198,66.7679,0,0.526881344,1,0,0,16.38,18.62
6,30,4,24.17768962,66.3091,0,1.194803808,1,0,0,18.62,20.63
6,30,5,23.29782479,67.0182,0,1.18666768,1,0,0,20.63,20.37
6,30,6,22.62938243,68.9074,4.7778,0.67056,1,0,0,20.37,20.75
6,30,7,22.550415,71.4821,93.5714,0.462999328,1,0,0,20.75,25.62
6,30,8,23.96796728,74.0556,298.5926,0.587768192,1,0,0,25.62,26.25
6,30,9,25.94550881,73.2,494.0545,0.95912432,1,0,0,26.25,24.62
6,30,10,28.07323457,66.4815,664.2037,0.587768192,1,0,0,24.62,26.62
6,30,11,29.75032428,56.9259,821.6667,1.1176,1,0,0,26.62,24
6,30,12,30.46607598,52.4182,706.8545,1.324847744,1,0,0,24,24.75
6,30,13,31.83885802,45.4107,946.625,1.891917984,1,0,0,24.75,26
6,30,14,32.58491214,42.7778,930.1852,2.309721568,1,0,0,26,24.87
6,30,15,33.30822,40.9259,857.2407,2.44217952,1,0,0,24.87,23.12
6,30,16,33.75118321,37.8909,654.5818,2.048247872,1,0,0,23.12,23.25
6,30,17,33.96959513,37.0577,552.9808,2.080434752,1,0,0,23.25,23.87
6,30,18,32.79131198,44.25,265.6071,2.099478656,1,0,0,23.87,23.75
6,30,19,30.64588481,54.7455,113.2,2.92610032,1,0,0,23.75,21
6,30,20,27.21496591,71.0189,52.5849,3.28954384,1,0,0,21,19.88
6,30,21,26.061757,73.5556,0,1.730223616,1,0,0,19.88,19.13
6,30,22,25.9636936,74.6,0,2.633467936,1,0,0,19.13,18.25
6,30,23,25.83143302,76.4821,0,1.804119328,1,0,0,18.25,17.87
7,1,0,25.74246479,77.3818,0,0.82903568,1,0,0,17.87,16.87
7,1,1,25.04812591,80.9623,0,1.4338808,1,0,0,16.87,17.62
7,1,2,24.78077119,84.3273,0,1.658116064,1,0,0,17.62,17.25
7,1,3,24.73363409,85.9811,0,2.825650432,1,0,0,17.25,16.87
7,1,4,24.45360058,87.8519,0,3.220342048,1,0,0,16.87,16.75
7,1,5,23.99369156,89.5926,0,2.317991808,1,0,0,16.75,17.75
7,1,6,24.01606002,88.5273,1.5818,2.487151744,1,0,0,17.75,17.75
